id_pokémon,Pokémon,Type,Talent,Tier,PV,Attaque,Défense,Atq Spé,Déf Spé,Vitesse
1163,Dunaja,Type Sol,Expul’Sable Mue Voile Sable,LC,52,57,75,35,50,46
1164,Dunaconda,Type Sol,Expul’Sable Mue Voile Sable,OU,72,107,125,65,70,71
1165,Dunaconda Gigamax,Type Sol,Expul’Sable Mue Voile Sable,Untiered,72,107,125,65,70,71
1166,Nigosier,Type Vol Type Eau,Dégobage,Untiered,70,85,55,85,95,85
1167,Nigosier Gobe-Tout,Type Vol Type Eau,Dégobage,Untiered,70,85,55,85,95,85
1168,Nigosier Gobe-Chu,Type Vol Type Eau,Dégobage,Untiered,70,85,55,85,95,85
1169,Embrochet,Type Eau,Glissade Propulseur,LC,41,63,40,40,30,66
1170,Hastacuda,Type Eau,Glissade Propulseur,OU,61,123,60,60,50,136
1171,Toxizap,Type Électrik Type Poison,Phobique Statik Maladresse,LC,40,38,35,54,35,40
1172,Salarsen Forme Aigüe,Type Électrik Type Poison,Punk Rock Plus Technicien,OU,75,98,70,114,70,75
1173,Salarsen Forme Grave,Type Électrik Type Poison,Punk Rock Minus Technicien,OU,75,98,70,114,70,75
1174,Salarsen Forme Aigüe Gigamax,Type Électrik Type Poison,Punk Rock Plus Technicien,Untiered,75,98,70,114,70,75
1175,Salarsen Forme Grave Gigamax,Type Électrik Type Poison,Punk Rock Minus Technicien,Untiered,75,98,70,114,70,75
1176,Grillepattes,Type Feu Type Insecte,Torche Écran Fumée Corps Ardent,Untiered,50,65,45,50,50,45
1177,Scolocendre,Type Feu Type Insecte,Torche Écran Fumée Corps Ardent,Untiered,100,115,65,90,90,65
1178,Scolocendre Gigamax,Type Feu Type Insecte,Torche Écran Fumée Corps Ardent,Untiered,100,115,65,90,90,65
1179,Poulpaf,Type Combat,Échauffement Technicien,Untiered,50,68,60,50,50,32
1180,Krakos,Type Combat,Échauffement Technicien,Untiered,80,118,90,70,80,42
1181,Théffroi,Type Spectre,Armurouillée Corps Maudit,LC,40,45,45,74,54,50
1182,Théffroi Authentique,Type Spectre,Armurouillée Corps Maudit,LC,40,45,45,74,54,50
1183,Polthégeist,Type Spectre,Armurouillée Corps Maudit,OU,60,65,65,134,114,70
1184,Polthégeist Authentique,Type Spectre,Armurouillée Corps Maudit,OU,60,65,65,134,114,70
1185,Bibichut,Type Psy,Coeur Soin Anticipation Miroir Magik,LC,42,30,45,56,53,39
1186,Chapotus,Type Psy,Coeur Soin Anticipation Miroir Magik,NFE,57,40,65,86,73,49
1187,Sorcilence,Type Psy Type Fée,Coeur Soin Anticipation Miroir Magik,OU,57,90,95,136,103,29
1188,Sorcilence Gigamax,Type Psy Type Fée,Coeur Soin Anticipation Miroir Magik,Untiered,57,90,95,136,103,29
1189,Grimalin,Type Ténèbres Type Fée,Farceur Fouille Pickpocket,LC,45,45,30,55,40,50
1190,Fourbelin,Type Ténèbres Type Fée,Farceur Fouille Pickpocket,NFE,65,60,45,75,55,70
1191,Angoliath,Type Ténèbres Type Fée,Farceur Fouille Pickpocket,OU,95,120,65,95,75,60
1192,Angoliath Gigamax,Type Ténèbres Type Fée,Farceur Fouille Pickpocket,Untiered,95,120,65,95,75,60
1193,Ixon,Type Ténèbres Type Normal,Téméraire Cran Acharné,Untiered,93,90,101,60,81,95
1194,Berserkatt,Type Acier,Armurbaston Griffe Dure Boost Acier,OU,70,110,100,50,60,50
1195,Corayôme,Type Spectre,Armurouillée Corps Condamné,Untiered,60,95,50,145,130,30
1196,Palarticho,Type Combat,Impassible Querelleur,Untiered,62,135,95,68,82,65
1197,M. Glaquette,Type Glace Type Psy,Pieds Confus Brise-Barrière Corps Gel,Untiered,80,85,75,110,100,70
1198,Tutétékri,Type Sol Type Spectre,Âme Vagabonde,Untiered,58,95,145,50,105,30
1199,Crèmy,Type Fée,Gluco-Voile Aroma-Voile,Untiered,45,40,40,50,61,34
1200,Charmilly,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1201,Charmilly Lait Citron,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1202,Charmilly Lait Salé,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1203,Charmilly Mélange Rubis,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1204,Charmilly Mélange Caramel,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1205,Charmilly Gigamax,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1206,Charmilly Lait Rubis,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1207,Charmilly Lait Menthe,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1208,Charmilly Lait Matcha,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1209,Charmilly Mélange Tricolore,Type Fée,Gluco-Voile Aroma-Voile,Untiered,65,60,75,110,121,64
1210,Hexadron,Type Combat,Armurbaston Acharné,OU,65,100,100,70,60,75
1211,Wattapik,Type Électrik,Paratonnerre Créa-Élec,OU,48,101,95,91,85,15
1212,Frissonille,Type Glace Type Insecte,Écran Poudre Écailles Glacées,LC,30,25,35,45,30,20
1213,Beldeneige,Type Glace Type Insecte,Écran Poudre Écailles Glacées,OU,70,65,60,125,90,65
1214,Dolman,Type Roche,Cercle d’Énergie,OU,100,125,135,20,20,70
1215,Bekaglaçon Tête de Gel,Type Glace,Tête de Gel,OU,75,80,110,65,90,50
1216,Bekaglaçon Tête Dégel,Type Glace,Tête de Gel,OU,75,80,70,65,50,130
1217,Wimessir,Type Psy Type Normal,Attention Synchro Créa-Psy,OU,60,65,55,105,95,95
1218,Wimessir Femelle,Type Psy Type Normal,Tempo Perso Synchro Créa-Psy,OU,70,55,65,95,105,85
1219,Morpeko,Type Électrik Type Ténèbres,Déclic Fringale,Untiered,58,95,58,70,58,97
1220,Morpeko Affamé,Type Électrik Type Ténèbres,Déclic Fringale,Untiered,58,95,58,70,58,97
1221,Charibari,Type Acier,Sans Limite Heavy Metal,LC,72,80,49,40,49,40
1222,Pachyradjah,Type Acier,Sans Limite Heavy Metal,OU,122,130,69,80,69,30
1223,Pachyradjah Gigamax,Type Acier,Sans Limite Heavy Metal,Untiered,122,130,69,80,69,30
1224,Galvagon,Type Électrik Type Dragon,Absorb Volt Agitation Baigne Sable,Untiered,90,100,90,80,70,75
1225,Galvagla,Type Électrik Type Glace,Absorb Volt Statik Chasse-Neige,Untiered,90,100,90,90,80,55
1226,Hydragon,Type Eau Type Dragon,Absorb Eau Prognathe Baigne Sable,Untiered,90,90,100,70,80,75
1227,Hydragla,Type Eau Type Glace,Absorb Eau Corps Gel Chasse-Neige,Untiered,90,90,100,80,90,55
1228,Duralugon,Type Acier Type Dragon,Light Metal Heavy Metal Nerfs d’Acier,Untiered,70,95,115,120,50,85
1229,Duralugon Gigamax,Type Acier Type Dragon,Light Metal Heavy Metal Nerfs d’Acier,Untiered,70,95,115,120,50,85
1230,Fantyrm,Type Dragon Type Spectre,Corps Sain Infiltration Corps Maudit,LC,28,60,30,40,30,82
1231,Dispareptil,Type Dragon Type Spectre,Corps Sain Infiltration Corps Maudit,NFE,68,80,50,60,50,102
1232,Lanssorien,Type Dragon Type Spectre,Corps Sain Infiltration Corps Maudit,OU,88,120,75,100,75,142
1233,Zacian,Type Fée,Lame Indomptable,Untiered,92,120,115,80,115,138
1234,Zacian Épée Suprême,Type Fée Type Acier,Lame Indomptable,Untiered,92,150,115,80,115,148
1235,Zamazenta,Type Combat,Égide Inflexible,Untiered,92,120,115,80,115,138
1236,Zamazenta Bouclier Suprême,Type Combat Type Acier,Égide Inflexible,Untiered,92,120,140,80,140,128
1237,Éthernatos,Type Poison Type Dragon,Pression,Untiered,140,85,95,145,95,130
1238,Éthernatos Infinimax,Type Poison Type Dragon,Pression,Untiered,255,115,250,125,250,130
1239,Wushours,Type Combat,Attention Annule Garde,Untiered,60,90,60,53,50,72
1240,Shifours Poing Final,Type Combat Type Ténèbres,Poing Invisible,Untiered,100,130,100,63,60,97
1241,Shifours Mille Poings,Type Combat Type Eau,Poing Invisible,Untiered,100,130,100,63,60,97
1242,Shifours Poing Final Gigamax,Type Combat Type Ténèbres,Poing Invisible,Untiered,100,130,100,63,60,97
1243,Shifours Mille Poings Gigamax,Type Combat Type Eau,Poing Invisible,Untiered,100,130,100,63,60,97
1244,Zarude,Type Ténèbres Type Plante,Feuille Garde,Untiered,105,120,105,70,95,105
1245,Zarude Papa,Type Ténèbres Type Plante,Feuille Garde,Untiered,105,120,105,70,95,105
1246,Regieleki,Type Électrik,Transistor,Untiered,80,100,50,100,50,200
1247,Regidrago,Type Dragon,Dent de Dragon,Untiered,200,100,50,100,50,80
1248,Blizzeval,Type Glace,Blanche Ruade,Untiered,100,145,130,65,110,30
1249,Spectreval,Type Spectre,Sombre Ruade,Untiered,100,65,60,145,80,130
1250,Sylveroy,Type Psy Type Plante,Tension,Untiered,100,80,80,80,80,80
1251,Sylveroy Cavalier du Froid,Type Psy Type Glace,Osmose Équine,Untiered,100,165,150,85,130,50
1252,Sylveroy Cavalier d'Effroi,Type Psy Type Spectre,Osmose Équine,Untiered,100,85,80,165,100,150
1253,Cerbyllin,Type Normal Type Psy,Intimidation Fouille Herbivore,Untiered,103,105,72,105,75,65
1254,Hachécateur,Type Insecte Type Roche,Essaim Sans Limite Incisif,Untiered,70,130,95,45,75,85
1255,Ursaking,Type Sol Type Normal,Cran Pare-Balles Tension,Untiered,130,140,105,45,80,50
1256,Paragruel Mâle,Type Eau Type Spectre,Glissade Adaptabilité Brise Moule,Untiered,120,112,65,80,75,78
1257,Paragruel Femelle,Type Eau Type Spectre,Glissade Adaptabilité Brise Moule,Untiered,120,92,65,100,75,78
1258,Farfurex,Type Combat Type Poison,Pression Délestage Toxitouche,Untiered,80,130,60,40,80,120
1259,Qwilpik,Type Ténèbres Type Poison,Point Poison Glissade Intimidation,Untiered,85,115,95,65,65,85
1260,Amovénus,Type Fée Type Vol,Joli Sourire Contestation,Untiered,74,115,70,135,80,106
1261,Amovénus Totémique,Type Fée Type Vol,Envelocape,Untiered,74,115,110,135,100,46
1262,Poussacha,Type Plante,Engrais Protéen,LC,40,61,54,45,45,65
1263,Matourgeon,Type Plante,Engrais Protéen,NFE,61,80,63,60,63,83
1264,Miascarade,Type Plante Type Ténèbres,Engrais Protéen,OU,76,110,70,81,70,123
1265,Chochodile,Type Feu,Brasier Inconscient,LC,67,45,59,63,40,36
1266,Crocogril,Type Feu,Brasier Inconscient,NFE,81,55,78,90,58,49
1267,Flâmigator,Type Feu Type Spectre,Brasier Inconscient,OU,104,75,100,110,75,66
1268,Coiffeton,Type Eau,Torrent Impudence,LC,55,65,45,50,45,50
1269,Canarbello,Type Eau,Torrent Impudence,NFE,70,85,65,65,60,65
1270,Palmaval,Type Eau Type Combat,Torrent Impudence,OU,85,120,80,85,75,85
1271,Gourmelet,Type Normal,Aroma-Voile Gloutonnerie Isograisse,LC,54,45,40,35,45,35
1272,Fragroin,Type Normal,Odeur Tenace Gloutonnerie Isograisse,OU,110,100,75,59,80,65
1273,Fragroin Femelle,Type Normal,Aroma-Voile Gloutonnerie Isograisse,OU,115,90,70,59,90,65
1274,Deusolourdo,Type Normal,Sérénité Fuite Phobique,OU,125,100,80,85,75,55
1275,Deusolourdo 3 Segments,Type Normal,Sérénité Fuite Phobique,OU,125,100,80,85,75,55
1276,Tissenboule,Type Insecte,Insomnia Filature,LC,35,41,45,29,40,20
1277,Filentrappe,Type Insecte,Insomnia Filature,OU,60,79,92,52,86,35
1278,Lilliterelle,Type Insecte,Essaim Lentiteintée,LC,33,46,40,21,25,45
1279,Gambex,Type Insecte Type Ténèbres,Essaim Lentiteintée,OU,71,102,78,52,55,92
1280,Léboulérou,Type Insecte,Oeil Composé Mue,LC,41,50,60,31,58,30
1281,Bérasca,Type Insecte Type Psy,Synchro Télépathe,OU,75,50,85,115,100,45
1282,Toutombe,Type Spectre,Ramassage Boule de Poils,LC,50,61,60,30,55,34
1283,Tomberro,Type Spectre,Baigne Sable Boule de Poils,Uber,72,101,100,50,97,68
1284,Flotillon,Type Psy,Anticipation Fouille Turbo,LC,30,35,30,55,40,75
1285,Cléopsytra,Type Psy,Opportuniste Fouille Turbo,OU,95,60,60,101,60,105
1286,Farigiraf,Type Normal Type Psy,Ruminant Armure Caudale Herbivore,OU,120,90,70,110,70,60
1287,Taupikeau,Type Eau,Poisseux Phobique Voile Sable,LC,10,55,25,35,25,95
1288,Triopikeau,Type Eau,Poisseux Phobique Voile Sable,OU,35,100,50,50,70,120
1289,Oyacata,Type Eau,Inconscient Benêt Ignifu-Voile,OU,150,100,115,65,65,35
1290,Délestin,Type Eau Type Psy,Brise Moule Incisif,OU,90,102,73,78,65,70
1291,Dofin,Type Eau,Ignifu-Voile,LC,70,45,40,45,40,75
1292,Superdofin,Type Eau,Supermutation,OU,100,70,72,53,62,100
1293,Superdofin Héros,Type Eau,Supermutation,OU,100,160,97,106,87,100
1294,Olivini,Type Plante Type Normal,Matinal Récolte,LC,41,35,45,58,51,30
1295,Olivado,Type Plante Type Normal,Matinal Récolte,NFE,52,53,60,78,78,33
1296,Arboliva,Type Plante Type Normal,Semencier Récolte,OU,78,69,90,125,109,39
1297,Pimito,Type Plante,Chlorophylle Insomnia Maladresse,LC,52,62,40,62,40,50
1298,Scovilain,Type Plante Type Feu,Chlorophylle Insomnia Lunatique,OU,65,108,65,108,65,75
1299,Têtampoule,Type Électrik,Tempo Perso Statik Moiteur,LC,61,31,41,59,35,45
1300,Ampibidou,Type Électrik,Grecharge Statik Moiteur,OU,109,64,91,103,83,45
1301,Vrombi,Type Acier Type Poison,Envelocape Début Calme,LC,45,70,63,30,45,47
1302,Vrombotor,Type Acier Type Poison,Envelocape Filtre,OU,80,119,90,54,67,90
1303,Ferdeter,Type Acier,Absorbe-Terre Voile Sable,OU,70,85,145,60,55,65
1304,Compagnol,Type Normal,Fuite Ramassage Tempo Perso,NFE,50,50,45,40,45,75
1305,Famignol,Type Normal,Garde Amie Bajoues Technicien,OU,74,75,70,65,75,111
1306,Famignol à 4,Type Normal,Garde Amie Bajoues Technicien,OU,74,75,70,65,75,111
1307,Piétacé,Type Glace,Isograisse Rideau Neige Sans Limite,LC,108,68,45,30,40,43
1308,Balbalèze,Type Glace,Isograisse Chasse-Neige Sans Limite,OU,170,113,65,45,55,73
1309,Frigodo,Type Dragon Type Glace,Thermodynamique Corps Gel,LC,65,75,45,35,45,55
1310,Cryodo,Type Dragon Type Glace,Thermodynamique Corps Gel,NFE,90,95,66,45,65,62
1311,Glaivodo,Type Dragon Type Glace,Thermodynamique Corps Gel,OU,115,145,92,75,86,87
1312,Nigirigon Courbé,Type Dragon Type Eau,Commandant Lavabo,OU,68,50,60,120,95,82
1313,Nigirigon Affalé,Type Dragon Type Eau,Commandant Lavabo,OU,68,50,60,120,95,82
1314,Nigirigon Raide,Type Dragon Type Eau,Commandant Lavabo,OU,68,50,60,120,95,82
1315,Motorizard,Type Dragon Type Normal,Mue Régé-Force,OU,70,95,65,85,65,121
1316,Pohm,Type Électrik,Statik Médic Nature Poing de Fer,LC,45,50,20,40,25,60
1317,Pohmotte,Type Électrik Type Combat,Absorb Volt Médic Nature Poing de Fer,NFE,60,75,40,50,40,85
1318,Pohmarmotte,Type Électrik Type Combat,Absorb Volt Médic Nature Poing de Fer,OU,70,115,70,70,60,105
1319,Zapétrel,Type Électrik Type Vol,Turbine Éolienne Absorb Volt Battant,LC,40,40,35,55,40,70
1320,Fulgulairo,Type Électrik Type Vol,Turbine Éolienne Absorb Volt Battant,OU,70,70,60,105,60,125
1321,Lestombaile,Type Vol Type Ténèbres,Coeur de Coq Regard Vif Porte-Roche,OU,70,103,85,60,85,82
1322,Tapatoès Vert,Type Normal Type Vol,Intimidation Agitation Cran,OU,82,96,51,45,51,92
1323,Tapatoès Blanc,Type Normal Type Vol,Intimidation Agitation Sans Limite,OU,82,96,51,45,51,92
1324,Tapatoès Bleu,Type Normal Type Vol,Intimidation Agitation Cran,OU,82,96,51,45,51,92
1325,Tapatoès Jaune,Type Normal Type Vol,Intimidation Agitation Sans Limite,OU,82,96,51,45,51,92
1326,Flamenroule,Type Vol Type Combat,Querelleur Pieds Confus Collab,OU,82,115,74,75,64,90
1327,Craparoi,Type Roche,Courroupace Coque Armure Régé-Force,OU,70,100,115,35,55,75
1328,Selutin,Type Roche,Sel Purificateur Fermeté Corps Sain,LC,55,55,75,35,35,25
1329,Amassel,Type Roche,Sel Purificateur Fermeté Corps Sain,NFE,60,60,100,35,65,35
1330,Gigansel,Type Roche,Sel Purificateur Fermeté Corps Sain,OU,100,100,130,45,90,35
1331,Germéclat,Type Roche Type Poison,Dépôt Toxique Corrosion,LC,48,35,42,105,60,60
1332,Floréclat,Type Roche Type Poison,Dépôt Toxique Corrosion,OU,83,55,90,130,81,86
1333,Gribouraigne,Type Poison Type Normal,Délestage Pickpocket Farceur,LC,40,65,35,40,35,75
1334,Tag-Tag,Type Poison Type Normal,Délestage Toxitouche Farceur,OU,63,95,65,80,72,110
1335,Pâtachiot,Type Fée,Tempo Perso Maladresse,LC,37,55,70,30,55,65
1336,Briochien,Type Fée,Bien Cuit,OU,57,80,115,50,80,95
1337,Grondogue,Type Ténèbres,Intimidation Fuite Filature,LC,60,78,60,40,51,51
1338,Dogrino,Type Ténèbres,Intimidation Chien de Garde Filature,OU,80,120,90,60,70,85
1339,Virovent,Type Plante Type Spectre,Aéroporté Infiltration,LC,40,65,30,45,35,60
1340,Virevorreur,Type Plante Type Spectre,Aéroporté Infiltration,OU,55,115,70,80,70,90
1341,Gimmighoul,Type Spectre,Phobique,LC,45,30,70,75,70,10
1342,Gromago,Type Acier Type Spectre,Corps en Or,OU,87,60,95,133,91,84
1343,Fort-Ivoire,Type Sol Type Combat,Paléosynthèse,OU,115,131,131,53,53,87
1344,Fongus-Furie,Type Plante Type Ténèbres,Paléosynthèse,OU,111,127,99,79,99,55
1345,Pelage-Sablé,Type Électrik Type Sol,Paléosynthèse,OU,85,81,97,121,85,101
1346,Hurle-Queue,Type Fée Type Psy,Paléosynthèse,OU,115,65,99,65,115,111
1347,Flotte-Mèche,Type Spectre Type Fée,Paléosynthèse,Uber,55,55,55,135,135,135
1348,Rampe-Ailes,Type Insecte Type Combat,Paléosynthèse,OU,85,135,79,85,105,81
1349,Rugit-Lune,Type Dragon Type Ténèbres,Paléosynthèse,OU,105,139,71,55,101,119
1350,Roue-de-Fer,Type Sol Type Acier,Charge Quantique,OU,90,112,120,72,70,106
1351,Mite-de-Fer,Type Feu Type Poison,Charge Quantique,OU,80,70,60,140,110,110
1352,Paume-de-Fer,Type Combat Type Électrik,Charge Quantique,OU,154,140,108,50,68,50
1353,Têtes-de-Fer,Type Ténèbres Type Vol,Charge Quantique,OU,94,80,86,122,80,108
1354,Épine-de-Fer,Type Roche Type Électrik,Charge Quantique,OU,100,134,110,70,84,72
1355,Hotte-de-Fer,Type Glace Type Eau,Charge Quantique,OU,56,80,114,124,60,136
1356,Garde-de-Fer,Type Fée Type Combat,Charge Quantique,OU,74,130,90,120,60,116
1357,Dinglu,Type Ténèbres Type Sol,Urne du Fléau,OU,155,110,125,55,80,45
1358,Baojian,Type Ténèbres Type Glace,Épée du Fléau,OU,80,120,80,90,65,135
1359,Chongjian,Type Ténèbres Type Plante,Bois du Fléau,OU,85,85,100,95,135,70
1360,Yuyu,Type Ténèbres Type Feu,Perles du Fléau,OU,55,80,80,135,120,100
1361,Koraidon,Type Combat Type Dragon,Pouls Orichalque,Uber,100,135,115,85,100,135
1362,Miraidon,Type Électrik Type Dragon,Moteur à Hadrons,Uber,100,85,100,135,115,135
1363,Forgerette,Type Fée Type Acier,Brise Moule Tempo Perso Pickpocket,LC,50,45,45,35,64,58
1364,Forgella,Type Fée Type Acier,Brise Moule Tempo Perso Pickpocket,NFE,65,55,55,45,82,78
1365,Forgelina,Type Fée Type Acier,Brise Moule Tempo Perso Pickpocket,OU,85,75,77,70,105,94
1366,Charbambin,Type Feu,Torche Corps Ardent,LC,40,50,40,50,40,35
1367,Carmadura,Type Feu Type Psy,Torche Armurouillée,OU,85,60,100,125,80,75
1368,Malvalame,Type Feu Type Spectre,Torche Armurouillée,OU,75,125,80,60,100,85
1369,Terracool,Type Sol Type Plante,Force Fongique,LC,40,40,35,50,100,70
1370,Terracruel,Type Sol Type Plante,Force Fongique,OU,80,70,65,80,120,100
1371,Scalpereur,Type Ténèbres Type Acier,Acharné Général Suprême Pression,OU,100,135,120,60,85,50
1372,Terraiste,Type Poison Type Sol,Point Poison Absorb Eau Inconscient,OU,130,75,60,45,100,20
1373,Courrousinge,Type Combat Type Spectre,Esprit Vital Attention Acharné,OU,110,115,80,50,90,90
